Butternut Squash Soup II,https://www.allrecipes.com/recipe/77981/butternut-squash-soup-ii/,https://images.media-allrecipes.com/userphotos/560x315/964341.jpg,"This is a thick, rich soup with tons of flavor. Something I whipped up off the top of my head, with things I had on hand. Super easy, quick, and a great way to use squash. An instant hit at my house.",305
Roasted Brussels Sprouts,https://www.allrecipes.com/recipe/67952/roasted-brussels-sprouts/,https://images.media-allrecipes.com/userphotos/560x315/812447.jpg,"This recipe is from my mother. It may sound strange, but these are really good and very easy to make. The Brussels sprouts should be brown with a bit of black on the outside when done. Any leftovers can be reheated or even just eaten cold from the fridge. I don't know how, but they taste sweet and salty at the same time!",104
Green Beans with Cherry Tomatoes,https://www.allrecipes.com/recipe/60616/green-beans-with-cherry-tomatoes/,https://images.media-allrecipes.com/userphotos/560x315/874594.jpg,"These beans are briefly boiled and tossed with cherry tomatoes in a buttery basil sauce to make the most yummy green beans ever! We serve these at Easter Dinner every year but are a delicious accent to any meal.",122
Cedar Planked Salmon,https://www.allrecipes.com/recipe/109297/cedar-planked-salmon/,https://images.media-allrecipes.com/userphotos/560x315/2609651.jpg,"This is a dish my brother prepared for me in Seattle. It is by far the best salmon I've ever eaten. I like to serve it with an Asian-inspired rice and roasted asparagus.",678
Best Chocolate Chip Cookies,https://www.allrecipes.com/recipe/10813/best-chocolate-chip-cookies/,https://images.media-allrecipes.com/userphotos/560x315/4462051.jpg,"Crisp edges, chewy middles.",298
Sesame Broccoli,https://www.allrecipes.com/recipe/23262/sesame-broccoli/,https://images.media-allrecipes.com/userphotos/560x315/12628.jpg,"Light sesame oil works best for this recipe. Vegetable oil can be used instead.",67
Simple Baked Chicken Breasts,https://www.allrecipes.com/recipe/240208/simple-baked-chicken-breasts/,https://images.media-allrecipes.com/userphotos/560x315/1769311.jpg,"Simple basic recipe for cooking up a bunch of skinless boneless chicken breasts.",191
Bodacious Broccoli Salad,https://www.allrecipes.com/recipe/14281/bodacious-broccoli-salad/,https://images.media-allrecipes.com/userphotos/560x315/352465.jpg,"This recipe is requested at every family gathering. Let it be your next dish that they crave! I like this dish to be prepared at least two hours before serving. Be sure to have copies of the recipe on hand, as everyone will ask for it!",273
Winter Root Soup,https://www.allrecipes.com/recipe/229119/winter-root-soup/,https://images.media-allrecipes.com/userphotos/560x315/3067875.jpg,"This recipe comes from a cooking demonstration I attended in Garmisch, Germany. So easy! You can add your own topper like sour cream or fresh chopped chives and olive oil. When reheating, add a little cream or milk.",270
Quick and Almost-Professional Buttercream Icing,https://www.allrecipes.com/recipe/174347/quick-and-almost-professional-buttercream-icing/,https://images.media-allrecipes.com/userphotos/560x315/572806.jpg,"After failing to find the perfect recipe for buttercream icing, I found one that worked for me and then added my own two cents.",228
Awesome Slow Cooker Pot Roast Plus Extras,https://www.allrecipes.com/recipe/236872/awesome-slow-cooker-pot-roast-plus-extras/,https://images.media-allrecipes.com/userphotos/560x315/3380713.jpg,"This simple pot roast makes its own gravy in the slow cooker. As a single parent to girls, I am always trying to get the food groups into my abbreviated meals. I threw in potatoes, carrots, yellow squash, and zucchini to add to the original base recipe. They love stew, so this leads them in that direction, but is still a roast. It was a hit. I hope you enjoy it!",401
Apple Puff Pancake,https://www.allrecipes.com/recipe/50936/apple-puff-pancake/,https://images.media-allrecipes.com/userphotos/560x315/681975.jpg,"Apples are baked into a breakfast cake. This is so delicious that you don't need to add any syrup. A great alternative to regular pancakes.",192
Peanut Butter Noodles,https://www.allrecipes.com/recipe/11835/peanut-butter-noodles/,https://images.media-allrecipes.com/userphotos/560x315/422062.jpg,"This is kid friendly with an Asian twist. Can also be made with spaghetti pasta.",330
Blueberry Zucchini Bread,https://www.allrecipes.com/recipe/74657/blueberry-zucchini-bread/,https://images.media-allrecipes.com/userphotos/560x315/2486000.jpg,"Blueberries and zucchini baked up into delicious little summertime bread loaves!",461
Slow Cooker Chicken Pot Pie Stew,https://www.allrecipes.com/recipe/180118/slow-cooker-chicken-pot-pie-stew/,https://images.media-allrecipes.com/userphotos/560x315/1002504.jpg,"This is a great meal for busy families! It's hearty and easy. Kids love it, too! Serve over split buttermilk biscuits.",263
Classic Macaroni Salad,https://www.allrecipes.com/recipe/81108/classic-macaroni-salad/,https://images.media-allrecipes.com/userphotos/560x315/878056.jpg,"This is a salad that everyone seems to love. I always get lots of compliments on this recipe and it is just a pleasing taste that seems to suit everyone.",390
Irish Chicken and Dumplings,https://www.allrecipes.com/recipe/11843/irish-chicken-and-dumplings/,https://images.media-allrecipes.com/userphotos/560x315/13725.jpg,"This is our family's very favorite comfort food.",595
American French Onion Soup,https://www.allrecipes.com/recipe/223049/american-french-onion-soup/,https://images.media-allrecipes.com/userphotos/560x315/4562804.jpg,"This recipe takes French onion soup and gives it a few American twists that are going to make it a little bit easier.",460
Kedgeree,https://www.allrecipes.com/recipe/52972/kedgeree/,https://images.media-allrecipes.com/userphotos/560x315/4547654.jpg,"A delicious traditional English breakfast dish using smoked white fish, rice and eggs. It is based on the Indian dish Khichri and comes from the days of the Raj.",977
Slow Cooker Beef Pot Roast,https://www.allrecipes.com/recipe/220125/slow-cooker-beef-pot-roast/,https://images.media-allrecipes.com/userphotos/560x315/3536308.jpg,"The real secret here is making sure you sear the meat before the long, slow braising. Serve with mashed potatoes.",778
Apple Pie by Grandma Ople,https://www.allrecipes.com/recipe/12682/apple-pie-by-grandma-ople/,https://images.media-allrecipes.com/userphotos/560x315/736203.jpg,"This was my grandmother's apple pie recipe.  I have never seen another one quite like it.  It will always be my favorite and has won me several first place prizes in local competitions.  I hope it becomes one of your favorites as well!",512
Spicy Basil Chicken,https://www.allrecipes.com/recipe/68813/spicy-basil-chicken/,https://images.media-allrecipes.com/userphotos/560x315/1338859.jpg,"An authentic taste of Thailand. Served best over white rice.",244
"Bacon, Egg, and Cheese Strata",https://www.allrecipes.com/recipe/132372/bacon-egg-and-cheese-strata/,https://images.media-allrecipes.com/userphotos/560x315/1970322.jpg,"Eggs combine with cheese, bacon, and bread to become a fluffy cheese strata that no one can resist! This is an easy recipe for guys who want to surprise that special someone with breakfast in bed!",631
Addictive Asian Beef Slaw (Crack Slaw),https://www.allrecipes.com/recipe/247300/addictive-asian-beef-slaw-crack-slaw/,https://images.media-allrecipes.com/userphotos/560x315/3589695.jpg,"This meal has it all - beef, shredded veggies, soy sauce, hot sauce, and lots of fresh cilantro. This dish is truly addictive.",451
Green Tomato Casserole,https://www.allrecipes.com/recipe/229148/green-tomato-casserole/,https://images.media-allrecipes.com/userphotos/560x315/1371685.jpg,"I love the tangy taste of fried green tomatoes, but they are, well...fried! And messy to make. I developed this recipe to help assuage my hunger for fried green tomatoes, and yes, it does the job quite well. Without all the grease and batter, the tangy taste of the tomato can really shine through!",215
Sweet Potato Minestrone,https://www.allrecipes.com/recipe/21013/sweet-potato-minestrone/,https://images.media-allrecipes.com/userphotos/560x315/561951.jpg,"This soup is full of healthy antioxidants. A very hearty soup for a cold winter night! I serve it with hot garlic bread. If you are lucky enough to have leftovers, it's great the next day!",201
Yellow Dhal - Sweet Potato Soup,https://www.allrecipes.com/recipe/60007/yellow-dhal-sweet-potato-soup/,https://images.media-allrecipes.com/userphotos/250x250/203988.jpg,"This is a hearty soup of yellow lentils and sweet potatoes. Adjust the seasoning as you like with the jalapeno, and garnish with your choice of cilantro or green onions.",212
Gnocchi I,https://www.allrecipes.com/recipe/18465/gnocchi-i/,https://images.media-allrecipes.com/userphotos/560x315/1070416.jpg,"This simple potato, flour, and egg recipe is one my family has used for generations.",329
Mama's Hearty Minestrone,https://www.allrecipes.com/recipe/228968/mamas-hearty-minestrone/,https://images.media-allrecipes.com/userphotos/560x315/1099612.jpg,"I concocted this dish using my family's recipe and another recipe I found online as guidelines, while also putting my own spin on it. What it turned into was the best minestrone my family has had yet! My husband likes his soups with hardly any broth; thus, 'hearty minestrone!' Enjoy!",237
Chicken Fiesta Salad,https://www.allrecipes.com/recipe/14316/chicken-fiesta-salad/,https://images.media-allrecipes.com/userphotos/250x250/732063.jpg,"This is an attractive and zesty all in one dish. It's full of veggies and chicken, and loaded with flavor. A quick fix for a long day. If desired, top with shredded cheese and tortilla chips.",311
Homemade Lox,https://www.allrecipes.com/recipe/254896/homemade-lox/,https://images.media-allrecipes.com/userphotos/560x315/5116242.jpg,"You can make your own lox at home. It takes some time, but the investment is well worth it. I prefer my lox without the smoke flavor. Try it once and see if you agree.",120
Cape Malay Pickled Fish,https://www.allrecipes.com/recipe/104444/cape-malay-pickled-fish/,https://images.media-allrecipes.com/userphotos/560x315/4502274.jpg,"This recipe is a traditional Easter time classic in Cape Town, South Africa. It is served mainly with hot cross buns or freshly baked bread.",337
Garlic Roasted Broccoli with Parmesan Cheese,https://www.allrecipes.com/recipe/235691/garlic-roasted-broccoli-with-parmesan-cheese/,https://images.media-allrecipes.com/userphotos/250x250/1072731.jpg,"Broccoli is roasted with garlic and olive oil, then tossed with lemon juice and shaved parmesan cheese.",123
Sausage-Stuffed Eggplant,https://www.allrecipes.com/recipe/133722/sausage-stuffed-eggplant/,https://images.media-allrecipes.com/userphotos/560x315/5397308.jpg,"A local winery/restaurant serves a stuffed eggplant appetizer that is so delicious.  While trying to duplicate it at home, I found this to be one of our favorite eggplant dinners.  Be sure to select an eggplant that is smooth, blemish-free and kind of heavy for it's size. Serve with a green salad.",836
Eggs Benedict,https://www.allrecipes.com/recipe/17205/eggs-benedict/,https://images.media-allrecipes.com/userphotos/560x315/828993.jpg,"Hot buttered English muffins, Canadian-style bacon, and poached eggs are topped with a heavenly drizzle of hollandaise sauce. Wonderful for Easter, Mother's Day, or anytime you want to treat yourself to the best brunch in the world! Serve with roasted potatoes for mopping up the extra egg yolk and hollandaise. If you prefer, you can substitute ham for the Canadian bacon in this recipe.",879
Easy Quiche,https://www.allrecipes.com/recipe/23389/easy-quiche/,https://images.media-allrecipes.com/userphotos/560x315/1125179.jpg,"This is an easy mix-it-up-in-one-bowl-and-cook recipe. I make it for every brunch I attend. You may substitute chopped spinach for the broccoli if you wish.",371
Pork Chops with Raspberry Sauce,https://www.allrecipes.com/recipe/53733/pork-chops-with-raspberry-sauce/,https://images.media-allrecipes.com/userphotos/560x315/1368932.jpg,"Succulent herbed boneless pork loin chops paired with a tangy raspberry sauce ... heaven on a plate! This is a special family dish or perfect for company. I accompanied it with mashed potatoes and julienned steamed carrots. My husband can't wait to have it again.",113
Authentic Huevos Rancheros,https://www.allrecipes.com/recipe/57947/authentic-huevos-rancheros/,https://images.media-allrecipes.com/userphotos/560x315/578209.jpg,"This is an easy to make tostada-type breakfast that will definitely satisfy your hunger until lunch.",494
Air Fryer Breakfast Frittata,https://www.allrecipes.com/recipe/267403/air-fryer-breakfast-frittata/,https://images.media-allrecipes.com/userphotos/560x315/5682775.jpg,"Frittatas are easy to make using a cake pan that fits in the air fryer basket. Switch up the ingredients to suit your taste. If you are worried about the frittata sticking to the cake pan, line the bottom of the pan with parchment paper.",380
Firecracker Grilled Alaska Salmon,https://www.allrecipes.com/recipe/16699/firecracker-grilled-alaska-salmon/,https://images.media-allrecipes.com/userphotos/560x315/997347.jpg,"These are salmon fillets in a tasty, tangy sauce with a little heat! Serve with rice and a simple stir-fry of baby corn, shiitake mushrooms and snow peas.",307
Brooke's Best Bombshell Brownies,https://www.allrecipes.com/recipe/143667/brookes-best-bombshell-brownies/,https://images.media-allrecipes.com/userphotos/560x315/358859.jpg,"These brownies are the bomb! I've found the perfect combination of ingredients to make the fudgiest brownies yet... Enjoy!",248
Pad Thai,https://www.allrecipes.com/recipe/42968/pad-thai/,https://images.media-allrecipes.com/userphotos/560x315/5354620.jpg,"This is a traditional Pad Thai recipe used by a friend's mother. You can use chicken, pork, beef, tofu, or a combination. You may want to start with less pepper, and work your way up.",524
Thai Pineapple Chicken Curry,https://www.allrecipes.com/recipe/86005/thai-pineapple-chicken-curry/,https://images.media-allrecipes.com/userphotos/560x315/3071027.jpg,"This is a quick, easy, and authentic Thai curry dish that's sweet and very spicy. I became addicted to the dish at a local restaurant and then worked to duplicate it at home. I think I've got the taste and presentation pegged. I'm guesstimating on the amounts since I don't measure much when I cook. Feel free to adjust to taste.",623
Buttermilk Strawberry Shortcake,https://www.allrecipes.com/recipe/220168/buttermilk-strawberry-shortcake/,https://images.media-allrecipes.com/userphotos/560x315/837619.jpg,"A light biscuit topped with delicious strawberries.",322
Broccoli Souffle,https://www.allrecipes.com/recipe/244514/broccoli-souffle/,https://images.media-allrecipes.com/userphotos/560x315/3029218.jpg,"Passed down through the generations, this broccoli souffle recipe has become a holiday staple in our family. A savory taste with a crispy cheese topping makes it a sure win.",225
Quiche Lorraine I,https://www.allrecipes.com/recipe/17515/quiche-lorraine-i/,https://images.media-allrecipes.com/userphotos/560x315/633691.jpg,"Bacon, Swiss cheese and onions mingle in perfect harmony amidst the eggs and cream in this timeless classic. Perfect for breakfast, brunch, lunch, dinner or just an indulgent snack!",761
Chakchouka (Shakshouka),https://www.allrecipes.com/recipe/213717/chakchouka-shakshouka/,https://images.media-allrecipes.com/userphotos/560x315/2273713.jpg,"Chakchouka (also called shakshouka) is a Tunisian and Israeli dish of tomatoes, onions, pepper, spices, and eggs. It's usually eaten for breakfast or lunch, but I think it's tasty anytime. And it's easy to make. It is similar to the Turkish dish 'Menemen' and to the Latin American breakfast dish 'Huevos Rancheros.'",209
The Best Thai Peanut Sauce,https://www.allrecipes.com/recipe/72487/the-best-thai-peanut-sauce/,https://images.media-allrecipes.com/userphotos/560x315/1046799.jpg,"This easy no-cook peanut sauce has a terrific authentic Thai taste. It is spicy and peanutty, and is perfect as a dipping sauce for chicken, shrimp, and beef...or even to use tossed with warm cooked noodles for a quick pasta dish.",160
Slow Cooker Chicken with Mushroom Wine Sauce,https://www.allrecipes.com/recipe/25363/slow-cooker-chicken-with-mushroom-wine-sauce/,https://images.media-allrecipes.com/userphotos/250x250/787230.jpg,"This is a creamy, tender and very tasty chicken dish. Cooking it in the slow cooker makes it so easy!",208
Shrimp and Grits With Kielbasa,https://www.allrecipes.com/recipe/220905/shrimp-and-grits-with-kielbasa/,https://images.media-allrecipes.com/userphotos/560x315/1087461.jpg,"This is a recipe my Alabama mama taught me, who picked it up when she lived in New Orleans. I make it for my family in Oregon and they love it too! This is a traditional Christmas dish for our family, but could be eaten as an entree, a side, or even breakfast anytime of the year!",751
Bacon Cheddar Chive Muffins,https://www.allrecipes.com/recipe/16458/bacon-cheddar-chive-muffins/,https://images.media-allrecipes.com/userphotos/560x315/15880.jpg,"Mm!!! I took care in making these into a perfect combination of flavors. A great muffin for breakfast, brunch, lunch, with soup or for a tasty snack. In our home they're gobbled up fast! Everybody LOVES these - You will too! Enjoy!",327
Zucchini and Potato Bake,https://www.allrecipes.com/recipe/89195/zucchini-and-potato-bake/,https://images.media-allrecipes.com/userphotos/560x315/269912.jpg,"This is a very easy and delicious dish that I like to make as a side dish for my summer barbecues.",243
Sour Cream Coffee Cake I,https://www.allrecipes.com/recipe/7445/sour-cream-coffee-cake-i/,https://images.media-allrecipes.com/userphotos/560x315/388831.jpg,"My mother-in-law gave this recipe to me, and I get compliments all the time.",353
Split Pea Soup,https://www.allrecipes.com/recipe/13384/split-pea-soup/,https://images.media-allrecipes.com/userphotos/560x315/2182112.jpg,"This is a wonderful, hearty split pea soup.  Great for a fall or blustery winter day.",310
Jamie's Cranberry Spinach Salad,https://www.allrecipes.com/recipe/14469/jamies-cranberry-spinach-salad/,https://images.media-allrecipes.com/userphotos/560x315/273205.jpg,"Everyone I have made this for RAVES about it! It's different and so easy to make!",338
Cream of Cauliflower and Stilton Soup,https://www.allrecipes.com/recipe/55331/cream-of-cauliflower-and-stilton-soup/,https://images.media-allrecipes.com/userphotos/250x250/348006.jpg,"I first experienced this great soup (the Stilton makes all the difference) on my honeymoon at a little cafe and bookstore near the train station in Edinburgh, Scotland.  The day was damp, misty and cool and we were tired from a long train trip from London.  I encourage you to enjoy this on a similar day along with some good chunks from a baguette.",238
Basic Chicken Salad,https://www.allrecipes.com/recipe/8499/basic-chicken-salad/,https://images.media-allrecipes.com/userphotos/560x315/1105316.jpg,"This is a family favorite. I like to use baked thighs or breasts that have been sprinkled with basil or rosemary.",779
Black Bean and Couscous Salad,https://www.allrecipes.com/recipe/24833/black-bean-and-couscous-salad/,https://images.media-allrecipes.com/userphotos/560x315/3359485.jpg,"This is a great salad for a buffet, with interesting textures and southwest flavors combined in one delicious salad.  Leftovers store well refrigerated for several days.",253
Tuna Salad Muffins,https://www.allrecipes.com/recipe/85735/tuna-salad-muffins/,https://images.media-allrecipes.com/userphotos/250x250/218330.jpg,"Tuna Salad on the go! Low fat and very flavorful.",162
Bacon Ranch Pasta Salad,https://www.allrecipes.com/recipe/69226/bacon-ranch-pasta-salad/,https://images.media-allrecipes.com/userphotos/560x315/580466.jpg,"This is a very flavorful pasta salad. The crisp cooked bacon really adds a nice flavor. I get requests for this pasta salad for every get together and cook out.",336
Broiled Tilapia Parmesan,https://www.allrecipes.com/recipe/50644/broiled-tilapia-parmesan/,https://images.media-allrecipes.com/userphotos/560x315/687910.jpg,"Flavorful recipe for this farm raised fish that is easy and done in minutes! The fish is broiled with a creamy cheese coating for an impressive flavor and texture.",224
Lena's Minestrone,https://www.allrecipes.com/recipe/13433/lenas-minestrone/,https://images.media-allrecipes.com/userphotos/250x250/125893.jpg,"Minestrone means 'big soup' in Italian, and this soup is sure to satisfy even the biggest of appetites. Served with a crisp loaf of bread, it's a meal in itself! Garnish with grated Romano cheese.",215
Russian Green Bean and Potato Soup,https://www.allrecipes.com/recipe/111546/russian-green-bean-and-potato-soup/,https://images.media-allrecipes.com/userphotos/250x250/426910.jpg,"This is a recipe that I  found in a vegetarian cookbook years ago.  I have modified it to my liking and have made it ever since. It's a hearty soup with a great flavor.  Add seasonal veggies for more variety.  Enjoy!",222
Mexican Zucchini Cheese Soup,https://www.allrecipes.com/recipe/57544/mexican-zucchini-cheese-soup/,https://images.media-allrecipes.com/userphotos/560x315/240482.jpg,"We can't wait to make this delicious, slightly spicy soup every summer when zucchini and squash are plentiful in our garden. We like to serve this soup with warm tortillas.",307
Pumpkin Soup,https://www.allrecipes.com/recipe/9191/pumpkin-soup/,https://images.media-allrecipes.com/userphotos/560x315/2433016.jpg,"This delicious, cream-like soup is served at our family's Thanksgiving dinner every year.",114
Southern Fried Green Tomatoes,https://www.allrecipes.com/recipe/22174/southern-fried-green-tomatoes/,https://images.media-allrecipes.com/userphotos/560x315/4481751.jpg,"This is a recipe that I like.",289
Green Chile Frittata,https://www.allrecipes.com/recipe/23519/green-chile-frittata/,https://images.media-allrecipes.com/userphotos/560x315/11585.jpg,"This rich recipe is great for either a brunch or breakfast. You can make this a day ahead if you want to serve it for an early morning breakfast. Just reheat in the microwave. You may use any combination of cheese in this recipe, even non-fat.",225
Creamy Summer Squash Soup,https://www.allrecipes.com/recipe/217987/creamy-summer-squash-soup/,https://images.media-allrecipes.com/userphotos/560x315/3781472.jpg,"I adapted this recipe from another I'd come across and created something a little more hearty and creamy.  All it needs is the right combination of spices. This is an extremely simple soup to create, and it goes well with any type of hearth or grainy bread.",163
Homemade Deviled Ham Sandwiches,https://www.allrecipes.com/recipe/221036/homemade-deviled-ham-sandwiches/,https://images.media-allrecipes.com/userphotos/560x315/879703.jpg,"You will never again buy a ham spread product after tasting this recipe. Use your mini chopper or food processor to whip up a large or small batch. Easily modified for personal tastes, but try it once as written - it is delicious - AND - it's low-fat too! Make delicious sandwiches on your choice of bread with a thin coat of mayo, sliced bread and butter pickles, and a generous layer of Deviled Ham. Men and kids love these.",128
Broccoli and Rice Stir Fry,https://www.allrecipes.com/recipe/22916/broccoli-and-rice-stir-fry/,https://images.media-allrecipes.com/userphotos/250x250/356279.jpg,"A quick and tasty side dish, or can be served as a meal. You can modify this recipe to include any veggies you choose.",187
Thai Red Curry Paste,https://www.allrecipes.com/recipe/239501/thai-red-curry-paste/,https://images.media-allrecipes.com/userphotos/560x315/2935987.jpg,"Great for Thai cooking. I got the recipe a long time ago from a friend, who suggested that making red curry paste is better than buying it in the store; he was right! You can mix the ingredients as you like. Curry is something that can be experimented with and should be! Just make sure that you do not remove the ingredients, as it will remove authenticity. For a more mild curry paste, remove and discard the chile pepper seeds.",103
Jerre's Black Bean and Pork Tenderloin Slow Cooker Chili,https://www.allrecipes.com/recipe/193873/jerres-black-bean-and-pork-tenderloin-slow-cooker-chili/,https://images.media-allrecipes.com/userphotos/560x315/717464.jpg,"My Aunt Jerre won THIRD PLACE with this recipe in the St. Louis Slow Cooker Cook Off in the past couple months!  We are proud, proud, proud!",245
Herb Watermelon Feta Salad,https://www.allrecipes.com/recipe/222512/herb-watermelon-feta-salad/,https://images.media-allrecipes.com/userphotos/560x315/4527045.jpg,"This is a delicious summer salad. The ingredients really go well together.",177
Soft and Chewy Chocolate-Banana Oat Bars,https://www.allrecipes.com/recipe/267365/soft-and-chewy-chocolate-banana-oat-bars/,https://images.media-allrecipes.com/userphotos/560x315/5654490.jpg,"Chocolate, banana, and coconut-filled bars! I love to eat these right out of the freezer for a tasty frozen snack. They make a quick breakfast or midday snack for kids and adults alike.",207
Turkey Carcass Soup,https://www.allrecipes.com/recipe/218804/turkey-carcass-soup/,https://images.media-allrecipes.com/userphotos/560x315/4589306.jpg,"A great way to not waste a single bite of turkey. This is a delicious soup and one of my favorites. If you want to freeze some, leave out the potatoes.",133
Zucchini Soup II,https://www.allrecipes.com/recipe/13400/zucchini-soup-ii/,https://images.media-allrecipes.com/userphotos/560x315/1278099.jpg,"A creamy vegetable soup with a wonderful flavor.  For variety you may add shrimp or chopped imitation crab.  As an added note, this recipe is how I met my husband online a year ago.",306
Classic Cinnamon Rolls,https://www.allrecipes.com/recipe/215379/classic-cinnamon-rolls/,https://images.media-allrecipes.com/userphotos/250x250/981904.jpg,"First Place Winner at the 2008 Iowa State Fair!",404
"Roasted Cauliflower, Garlic, and Leek Soup",https://www.allrecipes.com/recipe/239523/roasted-cauliflower-garlic-and-leek-soup/,https://images.media-allrecipes.com/userphotos/560x315/1530305.jpg,"I absolutely love roasted cauliflower, so I came up with this soup one cold day. You don't even need to add cream to this soup to be completely satisfied with the thick creamy texture the cauliflower adds. Roasting the cauliflower and garlic brings the flavor of it to a whole other level. Double the recipe to assure leftovers, as it tastes almost better the next day for lunch! I serve this soup for lunch or dinner with a good cheesy bread. Enjoy!",277
Chicken Parmesan,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,https://images.media-allrecipes.com/userphotos/560x315/4572704.jpg,"My version of chicken parmesan is a little different than what they do in the restaurants, with less sauce and a crispier crust.",471
Clark's Quiche,https://www.allrecipes.com/recipe/50523/clarks-quiche/,https://images.media-allrecipes.com/userphotos/560x315/963661.jpg,"This recipe is excellent served for breakfast with fruit or at lunch or dinnertime with a salad. This recipe makes two 9 inch pies. The reason for this is because if you only make one you will hate yourself the next day when there are no leftovers. The quiche microwaves well the next day. In fact most people say that the flavors have blended better on the second day... If in the strange case that you are filled up with one pie, this is a great gift to give a friend or relative, or if you are stingy...it freezes well with tin foil.",444
Homemade Sweet Italian Sausage (Mild or Hot),https://www.allrecipes.com/recipe/216319/homemade-sweet-italian-sausage-mild-or-hot/,https://images.media-allrecipes.com/userphotos/560x315/785124.jpg,"This is a very versatile Italian sausage which can be used in many different ways. You can take it from mild to hot and it's very easy to use. There are also different options for type of meat to use, like ground chuck or ground turkey (do not use ground beef). If using ground turkey, you'll have to coat your skillet with a little olive or veggie oil before cooking as it has very little fat and will stick to skillet.",243
Chef John's Banana Bread,https://www.allrecipes.com/recipe/219967/chef-johns-banana-bread/,https://images.media-allrecipes.com/userphotos/560x315/2221074.jpg,"Banana bread is one of those things people rarely make on purpose, only when those last three bananas are almost black. This scrumptious banana-walnut loaf, spiked with dark chocolate chips, is so good you'll want to make it well before the bananas get to that condition.",334
Apricot Glazed Carrots,https://www.allrecipes.com/recipe/88470/apricot-glazed-carrots/,https://images.media-allrecipes.com/userphotos/250x250/26216.jpg,"Carrots are cooked tender then mixed with a tangy apricot sauce. Serve cold or slightly warm.",119
Buttery Cooked Carrots,https://www.allrecipes.com/recipe/18256/buttery-cooked-carrots/,https://images.media-allrecipes.com/userphotos/560x315/5593276.jpg,"Sweet cooked carrots that even my carrot hating family loves. There are never leftovers.",185
Afghan Tomato Soup (Aush Goshti),https://www.allrecipes.com/recipe/165713/afghan-tomato-soup-aush-goshti/,https://images.media-allrecipes.com/userphotos/560x315/251459.jpg,"I had this in a restaurant and came up with a great recipe to mimic it. This soup is lemony and full of great dill flavors. It makes a popular first course and is a crowd pleaser for all ages.",383
Italian Sausage Soup with Tortellini,https://www.allrecipes.com/recipe/13436/italian-sausage-soup-with-tortellini/,https://images.media-allrecipes.com/userphotos/560x315/4501939.jpg,"This soup embodies all the wonders of Italian cooking: Italian sausage, garlic, tomatoes and red wines. Serve with hot bread and salad for a delicious meal. Garnish with Parmesan cheese.",324
Croissant and Salmon Breakfast Casserole,https://www.allrecipes.com/recipe/216562/croissant-and-salmon-breakfast-casserole/,https://images.media-allrecipes.com/userphotos/250x250/833279.jpg,"Delicious breakfast casserole that is great for Sunday brunch or Christmas morning!",492
Sausage Casserole,https://www.allrecipes.com/recipe/24532/sausage-casserole/,https://images.media-allrecipes.com/userphotos/560x315/4501563.jpg,"Mouth watering, bowl scraping good! This recipe also makes a great dinner entree!",355
Khao Man Gai Thai Chicken and Rice (Healthy Version),https://www.allrecipes.com/recipe/257375/khao-man-gai-thai-chicken-and-rice-healthy-version/,https://images.media-allrecipes.com/userphotos/560x315/3572007.jpg,"Khao man gai or khao mun gai, literally meaning oily rice [with] chicken, is one of the most popular Thai dishes; it can be found everywhere in Thailand from streetfood stalls to restaurants. It is originally from Hainan, China. In Thailand, khao man gai is served with cucumbers, chicken blood tofu, coriander, and a bowl of soup. The heart of khao man gai is the sauce! This recipe is a healthy version of khao man gai; I used less oil and chicken breasts instead of the parts of chicken with fat and skin. Enjoy!",807
Pumpkin Bread IV,https://www.allrecipes.com/recipe/6862/pumpkin-bread-iv/,https://images.media-allrecipes.com/userphotos/560x315/3850368.jpg,"This is an all time, excellent, every time recipe. It is very simple, and so well loved by many. I make these for family, friends, school functions, work functions, for gifts etc. It has always been raved about - even by kids! I recommend bringing this to your Thanksgiving function; you will be thanked many times for this delicious taste treat. This is a large quantity, but you will end up making this size batch more than once. You can also make muffins and small loaves using this recipe; bake for 30 to 35 minutes.",247
Jersey Fresh Tomato Soup,https://www.allrecipes.com/recipe/218791/jersey-fresh-tomato-soup/,https://images.media-allrecipes.com/userphotos/560x315/704856.jpg,"New Jersey is a well-known producer of tomatoes.  Having our own garden leaves us with an abundance at the end of the season.  Not wanting the tomatoes to go to waste, Hubby and I came up with our favorite version of tomato soup.",234
Peanut Butter Banana Smoothie,https://www.allrecipes.com/recipe/221261/peanut-butter-banana-smoothie/,https://images.media-allrecipes.com/userphotos/560x315/1011848.jpg,"It is so refreshing and it's sweet and tasty.",335
Navy Bean Soup I,https://www.allrecipes.com/recipe/12971/navy-bean-soup-i/,https://images.media-allrecipes.com/userphotos/560x315/4577480.jpg,"A hearty soup that will warm you on a cold night.",236
French Onion Soup Gratinee,https://www.allrecipes.com/recipe/91192/french-onion-soup-gratinee/,https://images.media-allrecipes.com/userphotos/560x315/5369970.jpg,"About as good as it gets! This is the version of French Onion Soup that people seek when they go to restaurants. I have been making it for 30 years and it never fails to please. It makes an exquisite presentation, too!",618
Authentic German Potato Salad,https://www.allrecipes.com/recipe/83097/authentic-german-potato-salad/,https://images.media-allrecipes.com/userphotos/560x315/586962.jpg,"This is my mother's recipe.  Everyone, German or not, loves it. It is easy to double the recipe as well. I often bring it to potlucks, and we also have it at home on special occasions. There are usually no leftovers, but if there are, they don't last long!",183
